RERA,BHK_NO,SQUARE_FT,RESALE,POSTED_BY_mean_encoding,state_mean_encoding,TARGET(PRICE_IN_LACS)
1.0,2.0,1084.991,1.0,124.25404,67.07472,48.0
0.0,2.0,2350.2437,1.0,124.25404,122.38669,82.0
0.0,2.0,1232.1562,1.0,54.96309,103.99422,82.0
0.0,2.0,934.55273,1.0,124.25404,69.645454,32.7
0.0,3.0,815.8765,1.0,54.96309,66.56202,37.0
0.0,3.0,815.8765,1.0,54.96309,66.49872,37.0
0.0,2.0,1000.0,1.0,54.96309,53.003433,30.0
1.0,3.0,1088.7324,0.0,124.25404,123.53347,77.3
1.0,3.0,1416.9324,0.0,124.25404,103.99422,120.0
0.0,2.0,1100.0293,1.0,54.96309,53.003433,37.5
0.0,2.0,712.1058,1.0,54.96309,69.645454,21.0
0.0,3.0,2135.749,1.0,124.25404,95.95461,83.7
1.0,3.0,2708.07,1.0,124.25404,103.99422,300.0
1.0,2.0,800.13617,1.0,124.25404,95.95461,23.5
0.0,2.0,830.23645,1.0,124.25404,123.53347,210.0
0.0,2.0,1129.9086,1.0,124.25404,123.53347,91.5
0.0,2.0,1060.1147,1.0,124.25404,122.38669,85.0
0.0,1.0,569.1057,1.0,124.25404,81.30434,28.0
0.0,1.0,537.04626,1.0,124.25404,123.53347,54.0
0.0,3.0,1641.0381,1.0,124.25404,122.38669,270.0
1.0,3.0,2120.0625,1.0,124.25404,63.688946,95.0
0.0,3.0,1500.15,1.0,54.96309,103.99422,100.0
1.0,2.0,1123.9744,1.0,124.25404,122.38669,100.0
1.0,3.0,980.1393,1.0,124.25404,95.95461,38.0
1.0,3.0,850.03235,1.0,124.25404,95.95461,26.3
1.0,1.0,620.0515,1.0,124.25404,123.53347,65.0
0.0,2.0,1201.0009,1.0,54.96309,103.99422,72.0
1.0,3.0,1225.0613,1.0,124.25404,95.95461,35.0
0.0,3.0,1160.0928,1.0,124.25404,69.645454,55.0
0.0,3.0,3371.1653,1.0,124.25404,103.99422,300.0
0.0,4.0,1461.4541,1.0,124.25404,122.38669,40.0
1.0,4.0,2324.4434,1.0,124.25404,95.95461,190.0
0.0,2.0,800.0,1.0,124.25404,69.645454,22.4
0.0,3.0,1400.2897,0.0,52.147346,50.62677,58.0
0.0,2.0,979.9118,1.0,54.96309,122.38669,60.0
1.0,3.0,2038.3204,1.0,124.25404,95.95461,150.0
0.0,2.0,1025.057,1.0,54.96309,33.095707,18.0
1.0,2.0,1014.2857,1.0,124.25404,58.577625,35.5
0.0,2.0,1015.1233,1.0,124.25404,103.99422,49.0
0.0,1.0,711.18134,1.0,54.96309,44.66028,18.0
0.0,2.0,1250.0,1.0,54.96309,44.66028,20.5
0.0,3.0,1250.0,1.0,124.25404,44.959038,70.0
0.0,3.0,1250.0,1.0,124.25404,123.53347,70.0
0.0,2.0,850.0992,1.0,124.25404,123.53347,60.0
1.0,3.0,1627.5,0.0,124.25404,58.577625,65.1
0.0,2.0,975.0567,1.0,54.96309,131.08112,47.3
0.0,2.0,902.0618,1.0,54.96309,103.99422,42.0
0.0,2.0,1145.3396,1.0,124.25404,103.99422,29.0
1.0,1.0,343.0401,1.0,124.25404,131.08112,22.5
0.0,3.0,1784.215,1.0,124.25404,66.56202,170.0
0.0,3.0,1784.215,1.0,124.25404,66.49872,170.0
0.0,2.0,615.148,1.0,54.96309,131.08112,16.0
0.0,1.0,585.00586,1.0,124.25404,122.38669,65.0
0.0,3.0,1625.1354,1.0,54.96309,103.99422,90.0
1.0,2.0,915.2086,1.0,54.96309,131.08112,34.0
1.0,2.0,1278.1294,1.0,124.25404,103.99422,72.7
0.0,2.0,1170.8745,1.0,54.96309,50.62677,32.0
1.0,2.0,1133.1445,1.0,54.96309,103.99422,72.0
1.0,2.0,579.0178,1.0,124.25404,123.53347,160.0
0.0,3.0,1500.0,1.0,54.96309,50.62677,42.0
0.0,2.0,1100.0496,1.0,124.25404,122.38669,200.0
0.0,2.0,1100.0496,1.0,124.25404,122.38669,200.0
0.0,2.0,1050.0525,1.0,124.25404,131.08112,120.0
1.0,1.0,353.02863,0.0,124.25404,122.38669,38.0
1.0,1.0,353.02863,0.0,124.25404,122.38669,38.0
1.0,1.0,353.02863,0.0,124.25404,122.38669,38.0
0.0,3.0,1648.2552,1.0,124.25404,123.53347,94.0
0.0,1.0,620.0397,1.0,54.96309,123.53347,12.5
0.0,2.0,1378.2014,1.0,124.25404,95.95461,120.0
1.0,2.0,1020.19995,1.0,54.96309,122.38669,50.0
0.0,2.0,1348.3146,1.0,54.96309,131.08112,48.0
0.0,3.0,1700.102,1.0,54.96309,44.66028,50.0
1.0,3.0,1675.722,1.0,124.25404,50.62677,58.6
0.0,3.0,1425.031,1.0,124.25404,103.99422,57.5
0.0,2.0,749.8716,1.0,54.96309,131.08112,29.2
0.0,3.0,2000.0,1.0,124.25404,103.99422,260.0
1.0,2.0,1500.0,1.0,54.96309,50.62677,45.0
0.0,3.0,1862.0195,1.0,54.96309,95.95461,78.0
0.0,2.0,1328.125,1.0,124.25404,50.62677,42.5
0.0,3.0,1622.7687,1.0,124.25404,103.99422,130.0
0.0,1.0,650.026,1.0,124.25404,122.38669,100.0
0.0,2.0,1358.2035,1.0,124.25404,123.53347,75.0
1.0,2.0,986.95654,1.0,124.25404,103.99422,45.4
1.0,2.0,850.0381,0.0,124.25404,123.53347,67.0
0.0,4.0,3965.2173,1.0,124.25404,66.56202,570.0
0.0,4.0,3965.2173,1.0,124.25404,66.49872,570.0
1.0,3.0,1020.9064,0.0,124.25404,123.53347,230.0
0.0,2.0,800.0,1.0,54.96309,66.56202,32.0
0.0,2.0,800.0,1.0,54.96309,66.49872,32.0
1.0,3.0,999.2254,1.0,124.25404,95.95461,25.8
1.0,2.0,864.00555,1.0,124.25404,123.53347,150.0
0.0,2.0,986.8421,1.0,124.25404,122.38669,150.0
1.0,2.0,974.4862,0.0,52.147346,123.53347,27.5
0.0,2.0,566.1502,1.0,124.25404,69.645454,19.0
1.0,2.0,894.4196,1.0,54.96309,122.38669,92.0
0.0,3.0,825.36646,1.0,54.96309,81.30434,25.9
1.0,3.0,2063.0159,1.0,124.25404,67.07472,110.0
0.0,3.0,1346.0845,1.0,54.96309,58.909412,37.3
1.0,2.0,819.6721,1.0,54.96309,33.095707,17.0
0.0,2.0,1275.1302,1.0,124.25404,103.99422,68.5
0.0,2.0,923.25446,1.0,54.96309,122.38669,32.0
1.0,3.0,1583.1895,1.0,124.25404,103.99422,110.0
0.0,1.0,430.1075,1.0,54.96309,49.225716,7.6
1.0,2.0,1045.0314,1.0,54.96309,103.99422,55.0
1.0,3.0,1110.4941,1.0,54.96309,39.7671,20.0
1.0,3.0,1623.9131,1.0,124.25404,122.38669,74.7
0.0,4.0,1280.0819,1.0,124.25404,69.645454,100.0
0.0,3.0,1839.9264,1.0,124.25404,95.95461,60.0
1.0,2.0,875.1406,1.0,124.25404,123.53347,38.9
1.0,2.0,959.061,1.0,124.25404,123.53347,67.0
0.0,2.0,950.0285,1.0,54.96309,66.56202,50.0
0.0,2.0,950.0285,1.0,54.96309,66.49872,50.0
0.0,3.0,1754.386,1.0,124.25404,95.95461,110.0
0.0,2.0,949.7549,1.0,124.25404,123.53347,46.5
0.0,4.0,1050.019,1.0,124.25404,123.53347,220.0
1.0,2.0,991.1111,0.0,124.25404,66.56202,44.6
1.0,2.0,991.1111,0.0,124.25404,66.49872,44.6
0.0,2.0,1000.0,1.0,54.96309,50.62677,32.0
0.0,2.0,950.2692,1.0,54.96309,50.62677,30.0
1.0,2.0,1184.9711,1.0,124.25404,122.38669,61.5
0.0,3.0,979.29095,0.0,52.147346,69.645454,27.9
0.0,3.0,979.29095,0.0,52.147346,69.645454,27.9
0.0,2.0,996.0159,1.0,54.96309,103.99422,35.0
1.0,2.0,865.0519,1.0,124.25404,123.53347,130.0
0.0,2.0,1050.105,1.0,124.25404,123.53347,70.0
1.0,2.0,592.0887,1.0,124.25404,95.95461,23.5
1.0,2.0,1254.5454,0.0,124.25404,44.66028,34.5
0.0,1.0,1108.2964,1.0,54.96309,44.66028,17.5
0.0,2.0,700.05383,1.0,54.96309,69.645454,26.0
0.0,3.0,1739.1305,1.0,124.25404,122.38669,72.0
0.0,1.0,823.3333,0.0,124.25404,69.98158,24.7
0.0,1.0,823.3333,0.0,124.25404,50.62677,24.7
1.0,4.0,3604.9631,1.0,124.25404,122.38669,430.0
0.0,2.0,969.69696,1.0,124.25404,131.08112,160.0
1.0,3.0,2256.8433,1.0,124.25404,123.53347,620.0
1.0,3.0,1210.3594,1.0,124.25404,67.07472,22.9
0.0,2.0,1185.0895,1.0,124.25404,131.08112,110.0
0.0,2.0,1235.0444,1.0,124.25404,103.99422,64.0
1.0,2.0,1287.9485,1.0,54.96309,44.66028,42.0
1.0,2.0,1114.4131,1.0,54.96309,122.38669,45.0
0.0,3.0,1650.2277,1.0,54.96309,122.38669,87.0
0.0,3.0,1500.1104,1.0,54.96309,50.62677,68.0
0.0,2.0,759.9747,1.0,124.25404,122.38669,36.0
0.0,2.0,1099.9756,1.0,124.25404,131.08112,90.0
0.0,4.0,3204.802,1.0,124.25404,66.56202,630.0
0.0,4.0,3204.802,1.0,124.25404,66.49872,630.0
0.0,3.0,2500.0,1.0,124.25404,123.53347,1350.0
1.0,3.0,1960.0404,1.0,124.25404,122.38669,310.0
0.0,1.0,495.0495,1.0,54.96309,131.08112,15.0
1.0,2.0,1063.0435,1.0,124.25404,103.99422,48.9
1.0,3.0,2070.1414,1.0,124.25404,122.38669,170.0
0.0,2.0,1350.0931,1.0,124.25404,44.66028,29.0
0.0,2.0,1133.086,1.0,54.96309,103.99422,55.0
0.0,2.0,1190.1467,1.0,124.25404,103.99422,43.0
0.0,3.0,2000.0,1.0,54.96309,50.62677,62.0
1.0,3.0,1356.0854,1.0,124.25404,103.99422,120.0
0.0,1.0,600.02826,1.0,124.25404,122.38669,85.0
0.0,3.0,1950.2682,1.0,124.25404,81.30434,80.0
0.0,1.0,640.04877,1.0,124.25404,122.38669,42.0
0.0,1.0,685.0168,1.0,124.25404,122.38669,55.0
1.0,2.0,955.0138,1.0,124.25404,122.38669,190.0
0.0,3.0,1664.9269,0.0,52.147346,39.7671,31.9
0.0,2.0,1270.8942,1.0,124.25404,95.95461,47.9
0.0,3.0,1677.203,1.0,124.25404,103.99422,130.0
0.0,2.0,1165.1132,1.0,54.96309,95.95461,35.0
0.0,2.0,1114.2062,1.0,124.25404,103.99422,100.0
0.0,2.0,1150.0863,1.0,124.25404,123.53347,120.0
1.0,2.0,771.7751,0.0,124.25404,131.08112,210.0
1.0,2.0,810.081,1.0,54.96309,123.53347,45.0
0.0,3.0,2536.023,1.0,124.25404,103.99422,220.0
1.0,3.0,1775.0258,1.0,124.25404,122.38669,86.0
1.0,1.0,390.99023,0.0,124.25404,122.38669,46.0
1.0,2.0,1198.2026,1.0,124.25404,122.38669,48.0
0.0,2.0,987.36176,1.0,124.25404,122.38669,150.0
0.0,3.0,725.0525,1.0,54.96309,39.7671,38.0
0.0,2.0,1050.5253,1.0,54.96309,69.645454,21.0
0.0,2.0,1129.9435,1.0,124.25404,122.38669,70.0
0.0,1.0,650.06915,1.0,54.96309,69.645454,23.5
1.0,1.0,644.92126,1.0,124.25404,131.08112,52.0
0.0,3.0,992.6653,1.0,124.25404,123.53347,180.0
0.0,2.0,1169.1349,1.0,54.96309,50.62677,30.0
1.0,2.0,1376.032,1.0,54.96309,103.99422,110.0
0.0,3.0,1479.805,1.0,54.96309,53.003433,85.0
0.0,3.0,1100.0415,1.0,54.96309,122.38669,53.0
0.0,1.0,579.0807,1.0,54.96309,66.56202,32.0
0.0,1.0,579.0807,1.0,54.96309,66.49872,32.0
0.0,2.0,972.605,1.0,124.25404,122.38669,120.0
0.0,2.0,722.02167,1.0,54.96309,66.49872,30.0
0.0,2.0,722.02167,1.0,54.96309,66.56202,30.0
0.0,2.0,1213.0726,1.0,124.25404,103.99422,85.0
1.0,3.0,899.6851,0.0,124.25404,122.38669,180.0
1.0,2.0,727.9371,1.0,124.25404,122.38669,25.9
0.0,3.0,1750.3536,1.0,54.96309,44.66028,49.5
0.0,2.0,1200.2743,1.0,54.96309,49.17085,35.0
0.0,2.0,1200.0,1.0,54.96309,53.003433,45.0
0.0,3.0,1600.1707,1.0,54.96309,81.30434,75.0
1.0,2.0,995.8314,0.0,124.25404,44.66028,21.5
0.0,3.0,2015.9839,1.0,54.96309,103.99422,280.0
0.0,2.0,900.11615,1.0,54.96309,123.53347,31.0
0.0,2.0,875.1609,1.0,54.96309,123.53347,34.0
1.0,1.0,389.5586,0.0,124.25404,123.53347,87.9
0.0,3.0,1750.4489,1.0,54.96309,95.95461,58.5
0.0,2.0,1160.1409,1.0,54.96309,103.99422,56.0
0.0,2.0,699.7201,1.0,54.96309,122.38669,35.0
0.0,3.0,987.26117,1.0,124.25404,66.56202,46.5
0.0,3.0,987.26117,1.0,124.25404,66.49872,46.5
0.0,3.0,1800.0554,1.0,54.96309,95.95461,65.0
1.0,2.0,876.6163,1.0,124.25404,122.38669,120.0
0.0,3.0,1150.1464,1.0,54.96309,95.95461,55.0
1.0,1.0,617.0119,1.0,124.25404,122.38669,98.0
1.0,3.0,1162.9136,1.0,124.25404,122.38669,110.0
0.0,3.0,1680.2103,1.0,124.25404,58.909412,70.3
1.0,2.0,949.65106,1.0,124.25404,122.38669,38.1
0.0,4.0,2000.0,1.0,124.25404,122.38669,1700.0
0.0,2.0,980.12524,1.0,124.25404,69.645454,36.0
0.0,3.0,1500.121,1.0,54.96309,103.99422,62.0
0.0,3.0,1071.4286,1.0,124.25404,69.645454,33.0
0.0,2.0,890.2929,1.0,54.96309,131.08112,15.5
1.0,2.0,983.12305,1.0,124.25404,66.56202,60.0
1.0,2.0,983.12305,1.0,124.25404,66.49872,60.0
0.0,2.0,774.165,1.0,54.96309,66.56202,35.0
0.0,2.0,774.165,1.0,54.96309,66.49872,35.0
0.0,1.0,555.0416,1.0,124.25404,131.08112,60.0
1.0,2.0,798.69165,0.0,124.25404,123.53347,210.0
0.0,3.0,962.96295,1.0,124.25404,69.645454,27.3
0.0,2.0,1350.0482,1.0,54.96309,40.45,56.0
0.0,3.0,2000.0,1.0,124.25404,123.53347,140.0
0.0,3.0,1378.2609,1.0,124.25404,66.56202,63.4
0.0,3.0,1378.2609,1.0,124.25404,66.49872,63.4
0.0,4.0,2765.879,1.0,124.25404,39.7671,74.9
1.0,2.0,765.8797,1.0,124.25404,123.53347,54.5
0.0,2.0,912.062,1.0,124.25404,122.38669,120.0
0.0,3.0,1330.0271,1.0,124.25404,103.99422,59.0
0.0,2.0,650.0743,1.0,54.96309,44.66028,35.0
0.0,2.0,1200.0,1.0,54.96309,122.38669,48.0
1.0,2.0,985.17365,1.0,124.25404,123.53347,50.5
0.0,2.0,1099.537,1.0,54.96309,44.66028,19.0
1.0,2.0,987.12445,1.0,124.25404,123.53347,46.0
1.0,3.0,1699.9133,1.0,124.25404,103.99422,98.0
1.0,2.0,665.0431,1.0,124.25404,123.53347,71.0
0.0,2.0,800.0,1.0,124.25404,123.53347,80.0
0.0,1.0,350.0175,1.0,54.96309,44.66028,10.0
0.0,2.0,1080.1827,1.0,54.96309,131.08112,26.0
0.0,3.0,1034.9586,1.0,54.96309,69.645454,45.0
0.0,3.0,1434.375,1.0,124.25404,39.7671,45.9
0.0,4.0,2359.7273,1.0,124.25404,103.99422,180.0
1.0,3.0,1470.0477,1.0,124.25404,123.53347,280.0
1.0,2.0,1020.40814,0.0,124.25404,122.38669,36.0
0.0,3.0,1591.9667,1.0,54.96309,122.38669,65.0
0.0,2.0,780.0312,1.0,54.96309,95.95461,45.0
0.0,2.0,1010.101,1.0,124.25404,123.53347,80.0
0.0,2.0,1455.0746,1.0,54.96309,103.99422,120.0
0.0,2.0,917.959,1.0,124.25404,103.99422,36.7
0.0,4.0,3087.3418,1.0,124.25404,103.99422,310.0
0.0,3.0,1073.1917,1.0,124.25404,131.08112,200.0
0.0,3.0,1619.8704,1.0,124.25404,69.645454,180.0
0.0,4.0,1890.0344,1.0,124.25404,69.645454,88.0
0.0,3.0,1479.1337,1.0,124.25404,123.53347,140.0
0.0,2.0,1476.0148,1.0,124.25404,123.53347,68.0
0.0,3.0,2200.0,1.0,54.96309,103.99422,110.0
1.0,2.0,983.89984,1.0,124.25404,123.53347,55.0
0.0,3.0,1643.4292,1.0,124.25404,95.95461,55.4
0.0,3.0,1580.0908,1.0,124.25404,81.30434,80.0
0.0,2.0,650.0171,1.0,54.96309,44.959038,38.0
0.0,2.0,650.0171,1.0,54.96309,123.53347,38.0
1.0,3.0,1651.5277,1.0,124.25404,123.53347,100.0
0.0,2.0,1050.3282,1.0,54.96309,122.38669,24.0
0.0,2.0,1177.7302,1.0,124.25404,131.08112,110.0
0.0,3.0,1846.1538,0.0,124.25404,95.95461,120.0
0.0,2.0,1139.1375,1.0,124.25404,122.38669,84.0
0.0,2.0,1105.1144,1.0,54.96309,103.99422,86.0
1.0,3.0,1600.0,1.0,54.96309,44.66028,38.0
0.0,3.0,1600.0,1.0,124.25404,103.99422,64.0
1.0,2.0,750.0341,1.0,124.25404,122.38669,110.0
1.0,4.0,2388.0598,0.0,124.25404,95.95461,160.0
0.0,2.0,910.0216,1.0,124.25404,122.38669,80.0
0.0,2.0,919.1177,1.0,54.96309,103.99422,30.0
1.0,2.0,500.0,1.0,124.25404,131.08112,110.0
1.0,1.0,221.65388,0.0,52.147346,122.38669,10.4
1.0,3.0,1773.0497,1.0,124.25404,123.53347,110.0
0.0,3.0,1250.0,1.0,124.25404,69.645454,62.0
0.0,2.0,650.026,1.0,54.96309,66.56202,50.0
0.0,2.0,650.026,1.0,54.96309,66.49872,50.0
1.0,2.0,2085.308,1.0,124.25404,122.38669,110.0
0.0,2.0,1055.0059,1.0,124.25404,123.53347,72.5
0.0,3.0,1350.2109,1.0,124.25404,103.99422,80.0
0.0,1.0,610.00574,1.0,124.25404,122.38669,74.5
0.0,3.0,1448.3757,1.0,124.25404,69.645454,140.0
0.0,3.0,1669.4491,1.0,124.25404,103.99422,110.0
0.0,2.0,1121.8944,1.0,54.96309,58.909412,28.9
0.0,1.0,574.98804,1.0,124.25404,123.53347,84.0
0.0,1.0,465.0379,1.0,124.25404,122.38669,27.6
1.0,2.0,959.04614,1.0,54.96309,122.38669,37.0
1.0,2.0,1030.3652,1.0,124.25404,122.38669,25.11
0.0,2.0,1250.0,1.0,124.25404,39.7671,85.0
0.0,3.0,1165.661,1.0,124.25404,131.08112,170.0
0.0,2.0,1100.1964,1.0,54.96309,122.38669,56.0
1.0,3.0,1432.7809,0.0,52.147346,44.66028,38.9
0.0,2.0,690.625,0.0,124.25404,69.645454,22.1
0.0,2.0,1269.0355,1.0,54.96309,66.56202,70.0
0.0,2.0,1269.0355,1.0,54.96309,66.49872,70.0
0.0,4.0,1460.2094,1.0,54.96309,95.95461,60.0
0.0,2.0,1200.0,1.0,54.96309,69.645454,30.0
0.0,2.0,1055.0996,1.0,54.96309,123.53347,90.0
1.0,2.0,503.89612,0.0,124.25404,123.53347,38.8
0.0,2.0,1019.0288,1.0,124.25404,122.38669,98.0
0.0,2.0,650.026,1.0,54.96309,122.38669,25.0
0.0,2.0,1169.9507,1.0,124.25404,131.08112,38.0
0.0,2.0,1099.9083,1.0,124.25404,103.99422,48.0
0.0,3.0,1450.0396,1.0,54.96309,50.62677,55.0
0.0,2.0,1200.0873,1.0,54.96309,103.99422,55.0
1.0,3.0,1665.909,1.0,124.25404,58.577625,73.3
0.0,3.0,1300.1084,1.0,124.25404,67.07472,60.0
1.0,1.0,514.2638,1.0,124.25404,131.08112,40.2
0.0,2.0,920.0178,1.0,124.25404,122.38669,62.0
1.0,2.0,920.0769,1.0,54.96309,123.53347,67.0
0.0,2.0,750.1072,1.0,54.96309,103.99422,35.0
0.0,4.0,3305.0046,1.0,54.96309,103.99422,210.0
1.0,3.0,1705.1914,1.0,124.25404,103.99422,90.0
1.0,2.0,1156.0693,1.0,124.25404,123.53347,120.0
1.0,3.0,1224.2461,1.0,124.25404,122.38669,41.0
0.0,2.0,850.1594,1.0,124.25404,123.53347,40.0
0.0,3.0,1250.0,1.0,124.25404,69.645454,55.0
1.0,2.0,911.7323,0.0,124.25404,95.95461,91.0
0.0,2.0,941.1132,1.0,124.25404,123.53347,35.0
0.0,2.0,1015.0963,1.0,54.96309,103.99422,39.0
0.0,2.0,1050.1996,1.0,54.96309,53.003433,50.0
0.0,2.0,1187.0243,1.0,124.25404,103.99422,65.5
0.0,2.0,556.8187,1.0,124.25404,123.53347,120.0
1.0,2.0,632.0573,0.0,124.25404,123.53347,45.9
0.0,2.0,1129.9086,1.0,124.25404,122.38669,91.5
1.0,2.0,1176.6836,1.0,124.25404,103.99422,130.0
1.0,3.0,1464.1288,1.0,124.25404,131.08112,120.0
1.0,3.0,1426.6843,1.0,124.25404,66.56202,75.6
1.0,3.0,1426.6843,1.0,124.25404,66.49872,75.6
0.0,2.0,938.4058,1.0,54.96309,49.17085,25.9
0.0,1.0,575.4226,1.0,124.25404,122.38669,17.7
0.0,2.0,760.0,1.0,124.25404,69.645454,17.1
1.0,3.0,1580.4922,1.0,124.25404,131.08112,280.0
1.0,3.0,1141.987,1.0,124.25404,122.38669,150.0
0.0,2.0,1350.135,1.0,54.96309,131.08112,75.0
1.0,2.0,1260.8695,1.0,124.25404,95.95461,23.2
1.0,2.0,901.904,1.0,124.25404,122.38669,81.0
1.0,2.0,1124.9031,1.0,124.25404,63.688946,29.0
0.0,3.0,1550.0,1.0,54.96309,122.38669,62.0
1.0,2.0,705.6333,1.0,124.25404,122.38669,120.0
0.0,3.0,1600.0,1.0,54.96309,123.53347,80.0
1.0,2.0,631.77747,0.0,124.25404,122.38669,67.0
0.0,2.0,1120.5472,1.0,124.25404,122.38669,190.0
1.0,2.0,1158.9404,1.0,124.25404,103.99422,70.0
0.0,2.0,1110.0228,1.0,54.96309,122.38669,68.0
0.0,3.0,1620.0891,1.0,124.25404,49.17085,40.0
1.0,3.0,729.3946,0.0,124.25404,131.08112,160.0
0.0,2.0,992.19257,1.0,54.96309,50.62677,30.5
0.0,2.0,1100.0,1.0,54.96309,103.99422,88.0
1.0,2.0,1020.0079,1.0,124.25404,123.53347,78.0
0.0,2.0,1227.8107,1.0,124.25404,44.66028,41.5
0.0,2.0,1120.0189,1.0,124.25404,131.08112,95.0
1.0,1.0,656.06036,1.0,124.25404,123.53347,40.0
0.0,3.0,1500.0,1.0,124.25404,103.99422,84.0
0.0,2.0,969.84656,1.0,54.96309,123.53347,55.0
0.0,3.0,1349.9481,1.0,124.25404,122.38669,65.0
1.0,1.0,480.0077,1.0,124.25404,131.08112,100.0
1.0,3.0,1998.1194,1.0,124.25404,103.99422,170.0
0.0,2.0,1437.8595,1.0,124.25404,50.62677,57.5
0.0,3.0,1097.1484,1.0,124.25404,50.62677,22.7
0.0,2.0,1125.0402,1.0,54.96309,50.62677,35.0
1.0,2.0,1008.3356,1.0,124.25404,123.53347,150.0
1.0,1.0,710.0345,1.0,124.25404,122.38669,68.0
1.0,3.0,1405.0326,1.0,124.25404,122.38669,110.0
0.0,4.0,2014.4432,1.0,124.25404,95.95461,53.0
0.0,6.0,2799.7366,1.0,54.96309,131.08112,85.0
0.0,2.0,1000.0,1.0,54.96309,69.645454,47.0
0.0,2.0,999.6228,1.0,54.96309,44.66028,26.5
1.0,1.0,849.99066,1.0,124.25404,131.08112,91.0
0.0,3.0,1930.2008,1.0,54.96309,103.99422,99.0
1.0,2.0,1032.1693,1.0,54.96309,86.70588,120.0
0.0,2.0,1488.12,1.0,124.25404,50.62677,35.7
0.0,2.0,787.6923,1.0,124.25404,123.53347,320.0
1.0,4.0,1950.0,0.0,124.25404,67.07472,93.6
1.0,3.0,1725.0844,1.0,124.25404,131.08112,220.0
0.0,3.0,1200.0,1.0,54.96309,44.66028,24.0
0.0,1.0,750.34106,1.0,54.96309,44.66028,11.0
0.0,2.0,931.5411,1.0,124.25404,69.645454,29.8
0.0,3.0,1861.3569,1.0,124.25404,95.95461,63.1
0.0,2.0,820.0,1.0,54.96309,81.30434,41.0
0.0,1.0,560.0417,1.0,54.96309,123.53347,21.5
0.0,2.0,1260.1046,1.0,54.96309,103.99422,79.5
1.0,3.0,1545.0558,1.0,124.25404,122.38669,310.0
0.0,1.0,595.0517,1.0,124.25404,122.38669,57.0
0.0,3.0,1210.0259,1.0,54.96309,50.62677,70.0
0.0,1.0,250.0,1.0,54.96309,44.66028,15.0
0.0,2.0,1470.2793,1.0,124.25404,69.645454,70.0
0.0,5.0,2420.1355,1.0,54.96309,122.38669,150.0
0.0,3.0,1590.0912,1.0,124.25404,122.38669,190.0
0.0,3.0,2142.7395,1.0,124.25404,122.38669,130.0
0.0,3.0,1697.2166,1.0,124.25404,69.645454,75.0
1.0,3.0,1652.5023,1.0,124.25404,123.53347,280.0
0.0,2.0,675.78546,1.0,124.25404,66.56202,49.9
0.0,2.0,675.78546,1.0,124.25404,66.49872,49.9
0.0,3.0,1756.0364,1.0,124.25404,103.99422,280.0
0.0,2.0,506.07288,1.0,124.25404,66.49872,30.0
0.0,2.0,506.07288,1.0,124.25404,66.56202,30.0
0.0,4.0,2595.5088,1.0,124.25404,95.95461,89.0
0.0,3.0,1483.1981,1.0,124.25404,122.38669,51.2
0.0,3.0,4000.0,1.0,124.25404,50.62677,170.0
1.0,1.0,795.00287,1.0,124.25404,122.38669,28.0
1.0,1.0,768.84485,1.0,124.25404,131.08112,61.3
0.0,2.0,911.4109,0.0,52.147346,50.62677,25.0
0.0,3.0,789.7426,0.0,124.25404,123.53347,85.0
0.0,3.0,1200.0,1.0,54.96309,81.30434,42.0
0.0,2.0,1101.142,1.0,54.96309,103.99422,54.0
0.0,3.0,1315.0973,1.0,54.96309,95.95461,50.0
0.0,2.0,901.2016,1.0,124.25404,69.645454,27.0
0.0,1.0,645.82794,1.0,54.96309,131.08112,25.0
0.0,1.0,703.1828,1.0,54.96309,39.7671,19.0
0.0,2.0,836.0129,1.0,124.25404,69.645454,23.4
1.0,3.0,1769.9115,1.0,124.25404,66.56202,100.0
1.0,3.0,1769.9115,1.0,124.25404,66.49872,100.0
0.0,1.0,376.76608,1.0,54.96309,122.38669,12.0
1.0,4.0,1360.9003,1.0,124.25404,122.38669,260.0
0.0,1.0,700.0146,1.0,54.96309,131.08112,48.0
0.0,3.0,1400.3164,1.0,124.25404,66.49872,53.1
0.0,3.0,1400.3164,1.0,124.25404,66.56202,53.1
1.0,1.0,574.9959,1.0,54.96309,66.56202,35.0
1.0,1.0,574.9959,1.0,54.96309,66.49872,35.0
0.0,3.0,1750.1641,1.0,124.25404,123.53347,160.0
0.0,1.0,585.0234,1.0,54.96309,66.56202,30.0
0.0,1.0,585.0234,1.0,54.96309,66.49872,30.0
1.0,2.0,1079.9136,1.0,54.96309,122.38669,70.0
0.0,4.0,3894.7368,1.0,124.25404,103.99422,370.0
1.0,3.0,1082.4463,1.0,124.25404,131.08112,180.0
0.0,3.0,1586.0428,1.0,54.96309,81.30434,60.0
1.0,2.0,974.08777,1.0,124.25404,131.08112,92.1
1.0,3.0,1625.3208,1.0,124.25404,122.38669,76.0
0.0,2.0,11744.967,1.0,124.25404,53.003433,35.0
0.0,1.0,530.1524,1.0,54.96309,50.62677,16.0
0.0,3.0,1473.6842,1.0,124.25404,122.38669,280.0
1.0,1.0,761.02167,1.0,124.25404,123.53347,87.0
0.0,3.0,1927.1051,1.0,124.25404,95.95461,46.0
1.0,3.0,2307.6924,1.0,124.25404,95.95461,120.0
0.0,1.0,640.4782,1.0,54.96309,44.66028,7.5
1.0,2.0,600.0,1.0,124.25404,122.38669,54.0
